time,ShortWave,Cloud,AirTemp,RelHum,WindSpeed,Rain
1994-10-15 19:00:00,0,0,8.9,100,0.5,0
1994-10-15 20:00:00,0,0,8.8,100,1,0
1994-10-15 21:00:00,0,0,9.3,100,1,0
1994-10-15 22:00:00,0,0,9,100,1,0
1994-10-15 23:00:00,0,0,8.6,100,0,0
1994-10-16 00:00:00,0,0,8.3,100,1,1e-04
1994-10-16 01:00:00,0,0,8.1,100,0.5,0
1994-10-16 02:00:00,0,0,7.6,100,0.5,0
1994-10-16 03:00:00,0,0,7.6,100,0,0
1994-10-16 04:00:00,0,0,7.6,100,0,0
1994-10-16 05:00:00,0,0,7.7,100,0.5,0
1994-10-16 06:00:00,0,0,7.8,100,0.5,1e-04
1994-10-16 07:00:00,2.78,0,8,100,1,0
1994-10-16 08:00:00,19.46,0,8.3,100,1,0
1994-10-16 09:00:00,52.82,0,8.7,100,0,0
1994-10-16 10:00:00,86.18,0,9.2,100,1,0
1994-10-16 11:00:00,111.2,0,9.6,100,0,0
1994-10-16 12:00:00,127.88,0,9.9,100,0.5,0
1994-10-16 13:00:00,150.12,1,10.4,100,1,0
1994-10-16 14:00:00,161.24,0.875,11,100,0.5,0
1994-10-16 15:00:00,305.8,1,11.6,100,1,0
1994-10-16 16:00:00,136.22,0,11,100,0.5,0
1994-10-16 17:00:00,38.92,0,10.5,100,0,0
1994-10-16 18:00:00,2.78,0,10.2,100,0,0
1994-10-16 19:00:00,0,0,9.9,100,0.5,0
1994-10-16 20:00:00,0,0,9.8,100,0,0
1994-10-16 21:00:00,0,0,9.8,100,0.5,0
1994-10-16 22:00:00,0,0,9.5,100,0,0
1994-10-16 23:00:00,0,0,9.6,100,0.5,0
1994-10-17 00:00:00,0,0,9.6,100,1,1e-04
1994-10-17 01:00:00,0,0,9.5,100,1,0
1994-10-17 02:00:00,0,0,9.7,100,0.5,0
1994-10-17 03:00:00,0,0,10,100,1,0
1994-10-17 04:00:00,0,0,10.1,100,1,0
1994-10-17 05:00:00,0,1,10.3,100,2.1,0
1994-10-17 06:00:00,0,1,10.4,100,4.6,0
1994-10-17 07:00:00,0,1,9.6,100,2.1,0
1994-10-17 08:00:00,8.34,1,9.5,91.71,2.6,0
1994-10-17 09:00:00,30.58,1,9.6,89.92,2.1,0
1994-10-17 10:00:00,63.94,1,9.6,85.06,2.6,0
1994-10-17 11:00:00,52.82,1,9.4,82.73,2.1,0
1994-10-17 12:00:00,102.86,1,10.3,74.77,2.6,0
1994-10-17 13:00:00,133.44,1,10.4,75.31,3.1,0
1994-10-17 14:00:00,102.86,1,9.1,77.74,3.6,0
1994-10-17 15:00:00,69.5,1,8.3,79.77,3.1,0
1994-10-17 16:00:00,27.8,1,7.9,79.15,4.1,0
1994-10-17 17:00:00,8.34,1,7.4,79.07,4.6,0
1994-10-17 18:00:00,0,1,7,79.56,3.6,0
1994-10-17 19:00:00,0,1,6.9,81.82,2.1,0
1994-10-17 20:00:00,0,1,6.8,80.66,2.6,0
1994-10-17 21:00:00,0,1,6.8,77.82,2.1,0
1994-10-17 22:00:00,0,1,6.8,78.94,1.5,0
1994-10-17 23:00:00,0,1,6.8,78.94,2.1,0
1994-10-18 00:00:00,0,1,6.8,81.27,2.1,0
1994-10-18 01:00:00,0,1,6.8,83.6,2.6,0
1994-10-18 02:00:00,0,1,6.8,85.32,2.6,0
1994-10-18 03:00:00,0,1,6.4,88.32,3.1,0
1994-10-18 04:00:00,0,1,6,89.51,2.6,0
1994-10-18 05:00:00,0,1,5.9,88.94,1,0
1994-10-18 06:00:00,0,1,6,90.15,2.1,0
1994-10-18 07:00:00,0,1,6.1,88.89,3.6,0
1994-10-18 08:00:00,11.12,1,6.1,87.08,2.1,0
1994-10-18 09:00:00,33.36,1,6.6,84.14,1.5,0
1994-10-18 10:00:00,111.2,1,7.7,76.9,1.5,0
1994-10-18 11:00:00,158.46,1,8.4,73.33,1.5,0
1994-10-18 12:00:00,189.04,1,9,70.94,1.5,0
1994-10-18 13:00:00,189.04,1,9,69.98,2.1,0
1994-10-18 14:00:00,161.24,1,8.8,70.93,2.6,0
1994-10-18 15:00:00,125.1,0.5,8.7,72.39,2.1,0
1994-10-18 16:00:00,91.74,0.25,8.5,72.83,3.1,0
1994-10-18 17:00:00,50.04,0.875,7.5,74.77,2.6,0
1994-10-18 18:00:00,0,1,7.6,75.31,2.1,0
1994-10-18 19:00:00,0,1,7.3,75.79,1.5,0
1994-10-18 20:00:00,0,1,7.2,79.57,1,0
1994-10-18 21:00:00,0,1,7.1,82.99,1,0
1994-10-18 22:00:00,0,1,6.8,82.99,2.1,0
1994-10-18 23:00:00,0,1,6.7,84.69,2.1,0
1994-10-19 00:00:00,0,1,6.6,85.89,1.5,0
1994-10-19 01:00:00,0,1,6.4,86.45,1.5,0
1994-10-19 02:00:00,0,1,6.4,86.45,1,0
1994-10-19 03:00:00,0,1,6.2,87.65,1.5,0
1994-10-19 04:00:00,0,1,6,88.33,1,0
1994-10-19 05:00:00,0,1,5.8,89.56,1.5,0
1994-10-19 06:00:00,0,1,5.5,91.44,1.5,0
1994-10-19 07:00:00,0,1,5.2,92.68,0.5,0
1994-10-19 08:00:00,16.68,1,5.2,93.36,1,0
1994-10-19 09:00:00,52.82,1,5.4,93.3,1.5,0
1994-10-19 10:00:00,88.96,1,5.4,93.3,1,0
1994-10-19 11:00:00,155.68,0.875,6.3,90.19,0.5,0
1994-10-19 12:00:00,278,0.875,8.5,79.78,1,0
1994-10-19 13:00:00,436.46,0.875,10.7,73.28,1.5,0
1994-10-19 14:00:00,311.36,0.875,10.6,70.32,1,0
1994-10-19 15:00:00,305.8,0.875,11.1,70.9,1,0
1994-10-19 16:00:00,136.22,0.875,10.8,72.33,0.5,0
1994-10-19 17:00:00,58.38,0.875,9.6,79.95,1,0
1994-10-19 18:00:00,0,0.875,8.2,88.51,1.5,0
1994-10-19 19:00:00,0,1,7.5,93.5,2.1,0
1994-10-19 20:00:00,0,1,6.6,94.1,1.5,0
1994-10-19 21:00:00,0,1,6.4,94.68,2.1,0
1994-10-19 22:00:00,0,1,5.9,94.66,1.5,0
1994-10-19 23:00:00,0,1,5.6,94.66,2.1,0
1994-10-20 00:00:00,0,1,5.4,95.31,2.1,0
1994-10-20 01:00:00,0,1,5.3,93.28,2.1,0
1994-10-20 02:00:00,0,1,5.1,93.33,1.5,0
1994-10-20 03:00:00,0,1,5.3,93.95,1,0
1994-10-20 04:00:00,0,1,5.4,92.07,1.5,0
1994-10-20 05:00:00,0,1,5.3,92.04,1.5,0
1994-10-20 06:00:00,0,0.875,5.2,92,1,0
1994-10-20 07:00:00,0,0.875,5.5,91.44,1,0
1994-10-20 08:00:00,52.82,0.75,6.1,85.81,1,0
1994-10-20 09:00:00,147.34,0.625,7.6,79.63,1.5,0
1994-10-20 10:00:00,322.48,0.625,10.5,60.61,1,0
1994-10-20 11:00:00,505.96,0.5,13.5,49.42,1,0
1994-10-20 12:00:00,483.72,0.375,15.1,45.85,0,0
1994-10-20 13:00:00,494.84,0.375,16.4,46.23,1.5,0
1994-10-20 14:00:00,425.34,0.5,15.4,48.59,1,0
1994-10-20 15:00:00,180.7,0.75,14.6,55.61,1,0
1994-10-20 16:00:00,69.5,0.75,14,61.51,0,0
1994-10-20 17:00:00,22.24,0.75,12.7,69.27,1,0
1994-10-20 18:00:00,0,0.75,11.3,76.48,1.5,0
1994-10-20 19:00:00,0,0.625,10.3,82.29,1,0
1994-10-20 20:00:00,0,0.5,9.7,82.83,1.5,0
1994-10-20 21:00:00,0,0.5,8.9,85.03,2.1,0
1994-10-20 22:00:00,0,0.25,8.5,85.56,1.5,0
1994-10-20 23:00:00,0,0,7.7,87.28,1,0
1994-10-21 00:00:00,0,0.125,6.6,90.82,1,0
1994-10-21 01:00:00,0,0.375,5.9,94.66,1.5,0
1994-10-21 02:00:00,0,0.5,5.6,97.3,1.5,0
1994-10-21 03:00:00,0,0.625,5.6,98.07,1,0
1994-10-21 04:00:00,0,0.75,5.3,98,1.5,0
1994-10-21 05:00:00,0,0.75,5,98,1.5,0
1994-10-21 06:00:00,0,0.875,5.2,98.68,1,0
1994-10-21 07:00:00,0,0.875,5.5,98.75,0.5,0
1994-10-21 08:00:00,36.14,0.875,6.2,96.73,0,0
1994-10-21 09:00:00,63.94,0.75,7.1,95.4,0,0
1994-10-21 10:00:00,150.12,0.5,7.8,89.06,0.5,0
1994-10-21 11:00:00,322.48,0.375,11.3,69.44,0.5,0
1994-10-21 12:00:00,542.1,0.125,11.7,70.55,1.5,0
1994-10-21 13:00:00,436.46,0.125,13.3,63.92,1,0
1994-10-21 14:00:00,386.42,0.125,13.9,62.35,1.5,0
1994-10-21 15:00:00,275.22,0.75,13.8,64.09,1,0
1994-10-21 16:00:00,122.32,0.75,11.9,77.68,1.5,0
1994-10-21 17:00:00,36.14,0.25,10.5,86.96,1.5,0
1994-10-21 18:00:00,0,0.25,9.8,94.27,1,0
1994-10-21 19:00:00,0,0.25,9.2,100,1.5,0
1994-10-21 20:00:00,0,0.25,8.6,100,0.5,0
1994-10-21 21:00:00,0,0,8.2,100,1.5,0
1994-10-21 22:00:00,0,0,7.9,100,1.5,0
1994-10-21 23:00:00,0,0,7.2,100,0,0
1994-10-22 00:00:00,0,0,7.3,100,1,0
1994-10-22 01:00:00,0,0,6.9,100,1.5,0
1994-10-22 02:00:00,0,0,6.9,100,0,0
1994-10-22 03:00:00,0,0,7.3,100,0.5,0
1994-10-22 04:00:00,0,0,7.4,100,0.5,0
1994-10-22 05:00:00,0,0,7.4,100,1,0
1994-10-22 06:00:00,0,0,7,100,1,0
1994-10-22 07:00:00,0,0,6.9,100,0.5,0
1994-10-22 08:00:00,19.46,0,7.3,100,1,0
1994-10-22 09:00:00,47.26,0,7.7,100,1.5,0
1994-10-22 10:00:00,72.28,0,7.9,100,0.5,0
1994-10-22 11:00:00,119.54,0,8.2,100,0,0
1994-10-22 12:00:00,164.02,0,9.3,100,1,0
1994-10-22 13:00:00,247.42,0.75,11,90.61,1,0
1994-10-22 14:00:00,314.14,0.875,11.1,85.84,0,0
1994-10-22 15:00:00,172.36,0.875,10.9,88.83,1,0
1994-10-22 16:00:00,113.98,0.875,11.2,88.81,1,0
1994-10-22 17:00:00,41.7,0.875,10.4,91.2,1.5,0
1994-10-22 18:00:00,0,0.875,9.7,97.48,1,0
1994-10-22 19:00:00,0,0.875,9.3,99.45,0.5,0
1994-10-22 20:00:00,0,0.875,9,100,1,0
1994-10-22 21:00:00,0,0,9.1,100,1,0
1994-10-22 22:00:00,0,0,9.9,100,1,0
1994-10-22 23:00:00,0,0,9.9,100,1.5,0
1994-10-23 00:00:00,0,0,9.7,100,0,0
1994-10-23 01:00:00,0,0,9.7,100,0.5,0
1994-10-23 02:00:00,0,0,9.8,100,1,0
1994-10-23 03:00:00,0,1,10,100,1,0
1994-10-23 04:00:00,0,1,10.3,100,0.5,0
1994-10-23 05:00:00,0,1,10.5,100,1.5,0
1994-10-23 06:00:00,0,1,10.3,100,1.5,2e-04
1994-10-23 07:00:00,0,1,10.1,100,0.5,0
1994-10-23 08:00:00,11.12,1,10.3,100,2.1,0
1994-10-23 09:00:00,19.46,1,10.9,100,3.6,0
1994-10-23 10:00:00,27.8,1,10.9,100,2.1,0
1994-10-23 11:00:00,30.58,1,10.7,100,1,0
1994-10-23 12:00:00,63.94,1,11,100,1,0.005
1994-10-23 13:00:00,116.76,0.875,11.4,100,2.1,0
1994-10-23 14:00:00,136.22,0.875,12,100,2.1,0
1994-10-23 15:00:00,152.9,0.875,12,100,1.5,0
1994-10-23 16:00:00,127.88,0.25,12.1,95.05,1,0
1994-10-23 17:00:00,41.7,0.125,10.9,98.82,2.1,0
1994-10-23 18:00:00,0,0.125,10,100,2.1,0
1994-10-23 19:00:00,0,0.125,9.9,100,2.1,0
1994-10-23 20:00:00,0,0.625,9.3,100,1,0
1994-10-23 21:00:00,0,0.875,9.1,100,0.5,0
1994-10-23 22:00:00,0,0.875,8.8,100,1,0
1994-10-23 23:00:00,0,0.875,8.5,100,1,0
1994-10-24 00:00:00,0,0.875,8.3,100,2.1,0
1994-10-24 01:00:00,0,0.875,8.5,100,1.5,0
1994-10-24 02:00:00,0,0.875,8.3,100,2.6,0
1994-10-24 03:00:00,0,0.875,9.2,94.87,2.6,0
1994-10-24 04:00:00,0,0.875,9.7,92.99,2.1,0
1994-10-24 05:00:00,0,0.875,9.6,95.54,2.1,0
1994-10-24 06:00:00,0,0.875,9.3,100,1.5,4e-04
1994-10-24 07:00:00,0,0.875,9,100,1.5,0
1994-10-24 08:00:00,25.02,0.75,9.2,98.83,3.1,0
1994-10-24 09:00:00,94.52,0.625,10,91.14,2.6,0
1994-10-24 10:00:00,139,0.875,12.9,70.79,4.1,0
1994-10-24 11:00:00,344.72,0.375,12.2,65.44,4.1,0
1994-10-24 12:00:00,403.1,0.5,14.8,54.13,3.6,5e-04
1994-10-24 13:00:00,511.52,0.875,11,74.88,4.6,0
1994-10-24 14:00:00,86.18,0.75,10.5,77.41,3.1,0
1994-10-24 15:00:00,239.08,0.375,11.4,74.49,3.1,0
1994-10-24 16:00:00,133.44,0.625,11.2,68.47,3.1,0
1994-10-24 17:00:00,41.7,0.375,10.4,72.21,2.1,0
1994-10-24 18:00:00,0,0.25,8.9,79.85,2.1,2e-04
1994-10-24 19:00:00,0,0.125,8.2,81.42,1.5,0
1994-10-24 20:00:00,0,0.375,7.5,84.23,1,0
1994-10-24 21:00:00,0,0.125,7.1,85.97,1,0
1994-10-24 22:00:00,0,0.125,7.1,86.56,1.5,0
1994-10-24 23:00:00,0,0.125,6.3,96.7,1.5,0
1994-10-25 00:00:00,0,0.875,6.1,100,1.5,0
1994-10-25 01:00:00,0,0.75,6,100,1,0
1994-10-25 02:00:00,0,0.875,6,100,1,0
1994-10-25 03:00:00,0,0.875,6.1,100,2.1,0
1994-10-25 04:00:00,0,1,5.9,100,1,0
1994-10-25 05:00:00,0,1,6.2,100,1.5,0
1994-10-25 06:00:00,0,0.875,6.1,100,1,0
1994-10-25 07:00:00,0,0.875,6.3,100,1.5,0
1994-10-25 08:00:00,25.02,0.875,7,100,1,0
1994-10-25 09:00:00,91.74,0.625,8.2,100,1,0
1994-10-25 10:00:00,189.04,0.875,11.2,70.88,0.5,0
1994-10-25 11:00:00,308.58,0.875,12.4,70.23,1,0
1994-10-25 12:00:00,314.14,0.875,12.4,67.79,1.5,1e-04
1994-10-25 13:00:00,239.08,0.75,13.3,60.9,2.6,0
1994-10-25 14:00:00,291.9,0.5,14.3,54.8,4.1,0
1994-10-25 15:00:00,358.62,0.5,13.7,54.22,3.6,0
1994-10-25 16:00:00,105.64,0.375,12.8,59.93,1,0
1994-10-25 17:00:00,25.02,0.625,11.2,74.42,2.6,0
1994-10-25 18:00:00,0,0.75,10.3,79.01,1.5,0
1994-10-25 19:00:00,0,1,11,71.83,4.1,0
1994-10-25 20:00:00,0,1,9.7,76.75,3.1,0
1994-10-25 21:00:00,0,1,8,98.78,2.6,0
1994-10-25 22:00:00,0,1,8,100,0.5,0
1994-10-25 23:00:00,0,1,7.9,100,0,0
1994-10-26 00:00:00,0,1,8.1,100,1.5,0.005
1994-10-26 01:00:00,0,1,8.2,100,1,0
1994-10-26 02:00:00,0,1,8.1,100,2.6,0
1994-10-26 03:00:00,0,1,7.9,100,4.1,0
1994-10-26 04:00:00,0,0.25,7.5,100,3.1,0
1994-10-26 05:00:00,0,1,7.1,100,4.1,0
1994-10-26 06:00:00,0,0.875,7.1,100,4.1,0.008
1994-10-26 07:00:00,0,0.5,6.9,100,2.6,0
1994-10-26 08:00:00,19.46,0.375,6.8,98.09,1,0
1994-10-26 09:00:00,152.9,0.5,8.8,79.33,2.6,0
1994-10-26 10:00:00,155.68,0.5,9.7,74.67,2.1,0
1994-10-26 11:00:00,314.14,0.75,10.8,69.85,3.6,0
1994-10-26 12:00:00,280.78,0.875,9.4,74.07,3.6,1e-04
1994-10-26 13:00:00,75.06,1,8.9,79.85,4.1,0
1994-10-26 14:00:00,66.72,0.875,7.7,94.81,4.1,0
1994-10-26 15:00:00,44.48,0.875,7.2,94.06,3.1,0
1994-10-26 16:00:00,69.5,0.875,7.7,87.28,3.6,0
1994-10-26 17:00:00,38.92,0.875,7.3,88.42,2.1,0
1994-10-26 18:00:00,0,0.625,6.5,90.2,3.1,7e-04
1994-10-26 19:00:00,0,0.625,6.1,93.36,1,0
1994-10-26 20:00:00,0,0.375,6.8,94.75,3.1,0
1994-10-26 21:00:00,0,0.5,6.4,94.68,3.1,0
1994-10-26 22:00:00,0,0.75,6,94,1.5,0
1994-10-26 23:00:00,0,0.75,6.1,91.44,2.1,0
1994-10-27 00:00:00,0,0.75,5.4,91.4,1,1e-04
1994-10-27 01:00:00,0,0.875,6.1,90.81,2.1,0
1994-10-27 02:00:00,0,0.625,5.7,91.38,2.1,0
1994-10-27 03:00:00,0,0.875,6.3,90.19,1,0
1994-10-27 04:00:00,0,0.875,6.3,93.44,3.1,0
1994-10-27 05:00:00,0,0.875,6.4,92.8,2.6,0
1994-10-27 06:00:00,0,0.75,6.4,92.8,1.5,1e-04
1994-10-27 07:00:00,0,0.875,6.1,94,1.5,0
1994-10-27 08:00:00,50.04,0.875,7.5,86.07,1.5,0
1994-10-27 09:00:00,186.26,0.875,10,65.44,3.6,0
1994-10-27 10:00:00,355.84,0.875,11.4,54.71,3.1,0
1994-10-27 11:00:00,353.06,0.875,11.8,50.32,3.1,0
1994-10-27 12:00:00,492.06,0.875,13.1,45.61,4.1,0
1994-10-27 13:00:00,422.56,0.875,12.9,43.92,2.1,0
1994-10-27 14:00:00,355.84,0.875,12.4,44.06,2.6,0
1994-10-27 15:00:00,255.76,0.875,11.7,47.15,1.5,0
1994-10-27 16:00:00,108.42,0.875,11.1,50.12,1.5,0
1994-10-27 17:00:00,38.92,0.875,9.5,56.19,1,0
1994-10-27 18:00:00,0,0.875,8.1,77.52,2.1,0
1994-10-27 19:00:00,0,0.375,7.2,80.75,1.5,0
1994-10-27 20:00:00,0,0.375,6.6,84.14,1.5,0
1994-10-27 21:00:00,0,0,5.9,93.36,0,0
1994-10-27 22:00:00,0,1,5.1,95.27,1.5,0
1994-10-27 23:00:00,0,0.875,5,100,0.5,0
1994-10-28 00:00:00,0,0.625,4.8,100,1.5,0
1994-10-28 01:00:00,0,0.75,4.6,100,1.5,0
1994-10-28 02:00:00,0,0.875,4.8,100,1.5,0
1994-10-28 03:00:00,0,0.875,4.7,100,1.5,0
1994-10-28 04:00:00,0,0.875,4.9,100,1,0
1994-10-28 05:00:00,0,0.875,4.8,100,0.5,0
1994-10-28 06:00:00,0,0.875,4.7,100,1,0
1994-10-28 07:00:00,0,1,5.1,100,1.5,0
1994-10-28 08:00:00,25.02,1,6,100,1.5,0
1994-10-28 09:00:00,91.74,1,6.9,100,0.5,0
1994-10-28 10:00:00,77.84,1,7,100,1,0
1994-10-28 11:00:00,50.04,1,7.4,100,1.5,0
1994-10-28 12:00:00,80.62,1,7.5,98.72,1.5,7e-04
1994-10-28 13:00:00,63.94,1,7.2,100,1,0
1994-10-28 14:00:00,44.48,1,7.3,100,1,0
1994-10-28 15:00:00,36.14,1,7.1,100,1.5,0
1994-10-28 16:00:00,22.24,1,6.8,100,1.5,0
1994-10-28 17:00:00,8.34,1,6.7,100,1.5,0
1994-10-28 18:00:00,0,1,6.7,100,2.1,0.0043
1994-10-28 19:00:00,0,1,6.3,100,2.1,0
1994-10-28 20:00:00,0,1,6.2,100,3.1,0
1994-10-28 21:00:00,0,1,6.2,100,2.1,0
1994-10-28 22:00:00,0,1,6.3,100,2.6,0
1994-10-28 23:00:00,0,1,6.1,100,2.6,0
1994-10-29 00:00:00,0,1,6.2,100,2.1,0.002
1994-10-29 01:00:00,0,1,6.3,100,2.1,0
1994-10-29 02:00:00,0,1,6.3,100,1,0
1994-10-29 03:00:00,0,1,6.4,100,1,0
1994-10-29 04:00:00,0,1,6.4,100,1.5,0
1994-10-29 05:00:00,0,1,6.4,100,0,0
1994-10-29 06:00:00,0,1,6.4,100,0,0
1994-10-29 07:00:00,0,0.875,6.4,100,0.5,0
1994-10-29 08:00:00,13.9,0.875,6.9,100,0,0
1994-10-29 09:00:00,58.38,0.875,7.6,100,1,0
1994-10-29 10:00:00,155.68,0.75,9.5,85.13,1,0
1994-10-29 11:00:00,325.26,0.625,10.6,69.3,1.5,0
1994-10-29 12:00:00,289.12,0.875,11.7,66.76,3.1,0
1994-10-29 13:00:00,417,0.875,10.8,66.06,2.1,0
1994-10-29 14:00:00,164.02,0.875,10.7,66.97,2.6,0
